Covid;date;specie;euros;kgs
Reference after state of alarm;26/07/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;84231,53;15268,54
Reference after state of alarm;26/07/2019;PIL-SARDINA;59109,05;20138,7
Reference after state of alarm;26/07/2019;RSE-CABRACHO;293,79;14,1
Reference after state of alarm;26/07/2019;SBR-BESUGO DE LA PINTA O VORAZ;1030,07;66,9
Reference after state of alarm;26/07/2019;VMA-CABALLA DEL SUR O TONINO;5268,68;13224,36
Reference after state of alarm;26/07/2019;WHB-BACALADILLA;6132,3;4129,3
Reference after state of alarm;27/07/2019;CET-ACEDIA;31,88;2,76
Reference after state of alarm;27/07/2019;DPS-GAMBA;1295,82;92,84
Reference after state of alarm;27/07/2019;HOM-JUREL;20,66;20,94
Reference after state of alarm;27/07/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;4347,43;685,6
Reference after state of alarm;29/07/2019;ANE-BOQUERON;23957,58;4451,81
Reference after state of alarm;29/07/2019;ARA-GAMBA ROJA O RAYADO;16714,97;547,01
Reference after state of alarm;29/07/2019;BFT-ATUN ROJO;2552;232
Reference after state of alarm;29/07/2019;BOG-BOGA;3,23;2,81
Reference after state of alarm;29/07/2019;BON-BONITO O BONITO DEL SUR;6115,5;2576,85
Reference after state of alarm;29/07/2019;CET-ACEDIA;2369,52;208,2
Reference after state of alarm;29/07/2019;DPS-GAMBA;82263,35;6436,41
Reference after state of alarm;29/07/2019;FOR-BROTOLA DE ROCA;745,12;123,5
Reference after state of alarm;29/07/2019;HMM-JUREL BLANCO;6859,04;10716,61
Reference after state of alarm;29/07/2019;HMY-JURELA O JUREL DORADO;165,63;52,25
Reference after state of alarm;29/07/2019;HOM-JUREL;9000,2;10940,58
Reference after state of alarm;29/07/2019;JAA-JUREL NEGRO;795;318
Reference after state of alarm;29/07/2019;LTA-BACORETA;286,59;117,3
Reference after state of alarm;29/07/2019;MAC-CABALLA;95,87;39,55
Reference after state of alarm;29/07/2019;MGR-CORVINA;8714,57;971,73
Reference after state of alarm;29/07/2019;NEP-CIGALA;19635,41;1094,7
Reference after state of alarm;29/07/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;96340,36;18590,65
Reference after state of alarm;29/07/2019;PIL-SARDINA;97246,15;43512,11
Reference after state of alarm;29/07/2019;RSE-CABRACHO;293,59;12,1
Reference after state of alarm;29/07/2019;SBR-BESUGO DE LA PINTA O VORAZ;6243,2;283,2
Reference after state of alarm;29/07/2019;VMA-CABALLA DEL SUR O TONINO;28364,72;41593,84
Reference after state of alarm;29/07/2019;WHB-BACALADILLA;16407,5;10234,57
Reference after state of alarm;30/07/2019;ANE-BOQUERON;5430,56;1710,1
Reference after state of alarm;30/07/2019;ARA-GAMBA ROJA O RAYADO;3629,36;120,36
Reference after state of alarm;30/07/2019;BFT-ATUN ROJO;4020;402
Reference after state of alarm;30/07/2019;BON-BONITO O BONITO DEL SUR;967,71;375,14
Reference after state of alarm;30/07/2019;CET-ACEDIA;1898,71;157,26
Reference after state of alarm;30/07/2019;DPS-GAMBA;87144,3;7416,39
Reference after state of alarm;30/07/2019;FOR-BROTOLA DE ROCA;736,84;102,46
Reference after state of alarm;30/07/2019;HMM-JUREL BLANCO;181,66;440,1
Reference after state of alarm;30/07/2019;HMY-JURELA O JUREL DORADO;158,12;28,44
Reference after state of alarm;30/07/2019;HOM-JUREL;7500,64;8714,22
Reference after state of alarm;30/07/2019;JAA-JUREL NEGRO;3,96;14,16
Reference after state of alarm;30/07/2019;LTA-BACORETA;61,3;23,94
Reference after state of alarm;30/07/2019;MAC-CABALLA;372,2;204,01
Reference after state of alarm;30/07/2019;MGR-CORVINA;6776,98;606,4
Reference after state of alarm;30/07/2019;NEP-CIGALA;13387,78;826,57
Reference after state of alarm;30/07/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;64030,3;10154,99
Reference after state of alarm;30/07/2019;PIL-SARDINA;48003,03;20632,43
Reference after state of alarm;30/07/2019;RSE-CABRACHO;186,55;9,35
Reference after state of alarm;30/07/2019;SBR-BESUGO DE LA PINTA O VORAZ;1502,39;61,04
Reference after state of alarm;30/07/2019;VMA-CABALLA DEL SUR O TONINO;10525,61;19174,64
Reference after state of alarm;30/07/2019;WHB-BACALADILLA;8934,9;5400,95
Reference after state of alarm;31/07/2019;ANE-BOQUERON;17548,26;4476,9
Reference after state of alarm;31/07/2019;ARA-GAMBA ROJA O RAYADO;3286,55;98,25
Reference after state of alarm;31/07/2019;BFT-ATUN ROJO;2497;227
Reference after state of alarm;31/07/2019;BLT-MELVA;116,41;100,57
Reference after state of alarm;31/07/2019;BON-BONITO O BONITO DEL SUR;4956,59;2509,06
Reference after state of alarm;31/07/2019;CET-ACEDIA;3547,82;296,97
Reference after state of alarm;31/07/2019;DPS-GAMBA;219729,52;27631,06
Reference after state of alarm;31/07/2019;FOR-BROTOLA DE ROCA;322,27;79,85
Reference after state of alarm;31/07/2019;HMM-JUREL BLANCO;11575,5;15580,46
Reference after state of alarm;31/07/2019;HMY-JURELA O JUREL DORADO;244,93;75,55
Reference after state of alarm;31/07/2019;HOM-JUREL;2990,15;2796,36
Reference after state of alarm;31/07/2019;LTA-BACORETA;14,18;13,7
Reference after state of alarm;31/07/2019;MAC-CABALLA;218,8;177,22
Reference after state of alarm;31/07/2019;MGR-CORVINA;12453,74;1199,1
Reference after state of alarm;31/07/2019;NEP-CIGALA;18975,22;1216,65
Reference after state of alarm;31/07/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;130799,15;23097,05
Reference after state of alarm;31/07/2019;PIL-SARDINA;90392,72;29234,21
Reference after state of alarm;31/07/2019;RSE-CABRACHO;58,76;2,8
Reference after state of alarm;31/07/2019;SBR-BESUGO DE LA PINTA O VORAZ;2950,1;119,7
Reference after state of alarm;31/07/2019;VMA-CABALLA DEL SUR O TONINO;35339,41;64836,62
Reference after state of alarm;31/07/2019;WHB-BACALADILLA;7758,22;4893,03
Reference after state of alarm;01/08/2019;ANE-BOQUERON;51010,38;20000,78
Reference after state of alarm;01/08/2019;ARA-GAMBA ROJA O RAYADO;10412,64;278,46
Reference after state of alarm;01/08/2019;BFT-ATUN ROJO;8300;830
Reference after state of alarm;01/08/2019;BLT-MELVA;283,1;223,48
Reference after state of alarm;01/08/2019;BON-BONITO O BONITO DEL SUR;10750,84;8475,38
Reference after state of alarm;01/08/2019;CET-ACEDIA;4430,78;378,34
Reference after state of alarm;01/08/2019;DPS-GAMBA;82325,78;7024,3
Reference after state of alarm;01/08/2019;FOR-BROTOLA DE ROCA;560,35;127,85
Reference after state of alarm;01/08/2019;FRZ-MELVAS;8,07;5,4
Reference after state of alarm;01/08/2019;HMM-JUREL BLANCO;9206,14;14128,56
Reference after state of alarm;01/08/2019;HMY-JURELA O JUREL DORADO;57,69;22,3
Reference after state of alarm;01/08/2019;HOM-JUREL;3784,16;4294,97
Reference after state of alarm;01/08/2019;LTA-BACORETA;155,7;61,89
Reference after state of alarm;01/08/2019;MAC-CABALLA;404,84;192,48
Reference after state of alarm;01/08/2019;MGR-CORVINA;13364,25;1278,34
Reference after state of alarm;01/08/2019;NEP-CIGALA;25348,83;1482,19
Reference after state of alarm;01/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;127140,28;21871,01
Reference after state of alarm;01/08/2019;PIL-SARDINA;98904,2;42024,62
Reference after state of alarm;01/08/2019;RSE-CABRACHO;7;0,5
Reference after state of alarm;01/08/2019;VMA-CABALLA DEL SUR O TONINO;52710,5;97604,37
Reference after state of alarm;01/08/2019;WHB-BACALADILLA;7860,06;4917,44
Reference after state of alarm;02/08/2019;ANE-BOQUERON;39220,38;20298,16
Reference after state of alarm;02/08/2019;ARA-GAMBA ROJA O RAYADO;1033,9;30,35
Reference after state of alarm;02/08/2019;BFT-ATUN ROJO;2510;251
Reference after state of alarm;02/08/2019;BLT-MELVA;7,81;6,01
Reference after state of alarm;02/08/2019;BON-BONITO O BONITO DEL SUR;7363,79;3734,59
Reference after state of alarm;02/08/2019;CET-ACEDIA;3957,3;307,97
Reference after state of alarm;02/08/2019;DPS-GAMBA;79772,84;7260,77
Reference after state of alarm;02/08/2019;FOR-BROTOLA DE ROCA;677,8;141,91
Reference after state of alarm;02/08/2019;FRZ-MELVAS;62,54;44,12
Reference after state of alarm;02/08/2019;HMM-JUREL BLANCO;6618,19;8456,18
Reference after state of alarm;02/08/2019;HMY-JURELA O JUREL DORADO;76,95;36,14
Reference after state of alarm;02/08/2019;HOM-JUREL;4139,09;3285,76
Reference after state of alarm;02/08/2019;JAA-JUREL NEGRO;54,21;13,9
Reference after state of alarm;02/08/2019;LTA-BACORETA;304,42;145,63
Reference after state of alarm;02/08/2019;MAC-CABALLA;497,52;331,48
Reference after state of alarm;02/08/2019;MGR-CORVINA;21123,27;2301,93
Reference after state of alarm;02/08/2019;NEP-CIGALA;23029,58;1581,93
Reference after state of alarm;02/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;108759,17;19025,62
Reference after state of alarm;02/08/2019;PIL-SARDINA;77813,23;36036,29
Reference after state of alarm;02/08/2019;RSE-CABRACHO;446,73;18,3
Reference after state of alarm;02/08/2019;SBR-BESUGO DE LA PINTA O VORAZ;270,86;11
Reference after state of alarm;02/08/2019;VMA-CABALLA DEL SUR O TONINO;15000,1;40039,53
Reference after state of alarm;02/08/2019;WHB-BACALADILLA;6175,51;3543,35
Reference after state of alarm;03/08/2019;BON-BONITO O BONITO DEL SUR;140,16;103,38
Reference after state of alarm;03/08/2019;CET-ACEDIA;38,47;3,16
Reference after state of alarm;03/08/2019;DPS-GAMBA;2891,42;194,82
Reference after state of alarm;03/08/2019;FRZ-MELVAS;5,22;1,8
Reference after state of alarm;03/08/2019;HMM-JUREL BLANCO;8,38;8,46
Reference after state of alarm;03/08/2019;HOM-JUREL;41,36;28,32
Reference after state of alarm;03/08/2019;MGR-CORVINA;202,71;20,46
Reference after state of alarm;03/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;9768,62;1453,26
Reference after state of alarm;03/08/2019;VMA-CABALLA DEL SUR O TONINO;66,69;89,02
Reference after state of alarm;04/08/2019;DPS-GAMBA;2400;320
Reference after state of alarm;04/08/2019;SWO-PEZ ESPADA O EMPERADOR;24012;4122
Reference after state of alarm;04/08/2019;WHB-BACALADILLA;20040;12000
Reference after state of alarm;05/08/2019;ANE-BOQUERON;59276,09;23266,31
Reference after state of alarm;05/08/2019;ARA-GAMBA ROJA O RAYADO;51463,66;1816,97
Reference after state of alarm;05/08/2019;BON-BONITO O BONITO DEL SUR;4085,8;1806,71
Reference after state of alarm;05/08/2019;CET-ACEDIA;3772,66;289,22
Reference after state of alarm;05/08/2019;DPS-GAMBA;76027,78;6923,08
Reference after state of alarm;05/08/2019;FOR-BROTOLA DE ROCA;366,59;71,55
Reference after state of alarm;05/08/2019;FRZ-MELVAS;6,75;2,7
Reference after state of alarm;05/08/2019;HMM-JUREL BLANCO;7906,22;7166,93
Reference after state of alarm;05/08/2019;HMY-JURELA O JUREL DORADO;196,42;73,05
Reference after state of alarm;05/08/2019;HOM-JUREL;6717,74;5940,79
Reference after state of alarm;05/08/2019;JAA-JUREL NEGRO;296,23;261,06
Reference after state of alarm;05/08/2019;LTA-BACORETA;275,43;92,1
Reference after state of alarm;05/08/2019;MAC-CABALLA;8,04;3,35
Reference after state of alarm;05/08/2019;MGR-CORVINA;37574,1;4905,29
Reference after state of alarm;05/08/2019;NEP-CIGALA;32110,79;2279,56
Reference after state of alarm;05/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;107667,22;19231,08
Reference after state of alarm;05/08/2019;PIL-SARDINA;89536,59;27069,11
Reference after state of alarm;05/08/2019;RSE-CABRACHO;1061,73;44,3
Reference after state of alarm;05/08/2019;SBR-BESUGO DE LA PINTA O VORAZ;4576,37;165,95
Reference after state of alarm;05/08/2019;VMA-CABALLA DEL SUR O TONINO;23145,38;43991,74
Reference after state of alarm;05/08/2019;WHB-BACALADILLA;21527,33;17764,75
Reference after state of alarm;06/08/2019;ANE-BOQUERON;47080,18;36334,31
Reference after state of alarm;06/08/2019;ARA-GAMBA ROJA O RAYADO;8071,06;266,85
Reference after state of alarm;06/08/2019;BOG-BOGA;30,58;116,34
Reference after state of alarm;06/08/2019;BON-BONITO O BONITO DEL SUR;2713,57;1278,09
Reference after state of alarm;06/08/2019;CET-ACEDIA;4065,74;333,56
Reference after state of alarm;06/08/2019;DPS-GAMBA;91384,25;8056,95
Reference after state of alarm;06/08/2019;FOR-BROTOLA DE ROCA;745,39;123,3
Reference after state of alarm;06/08/2019;HMM-JUREL BLANCO;4994,56;8502,23
Reference after state of alarm;06/08/2019;HMY-JURELA O JUREL DORADO;132,41;45,9
Reference after state of alarm;06/08/2019;HOM-JUREL;6301,2;8964,21
Reference after state of alarm;06/08/2019;JAA-JUREL NEGRO;423,86;137,38
Reference after state of alarm;06/08/2019;LTA-BACORETA;807,45;372,56
Reference after state of alarm;06/08/2019;MAC-CABALLA;123,34;77,38
Reference after state of alarm;06/08/2019;MGR-CORVINA;15848,81;1886,11
Reference after state of alarm;06/08/2019;NEP-CIGALA;18045,4;1136,27
Reference after state of alarm;06/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;105363,5;18499,39
Reference after state of alarm;06/08/2019;PIL-SARDINA;39805,07;30494,6
Reference after state of alarm;06/08/2019;RSE-CABRACHO;237,66;10,3
Reference after state of alarm;06/08/2019;SBR-BESUGO DE LA PINTA O VORAZ;2481,77;75,28
Reference after state of alarm;06/08/2019;VMA-CABALLA DEL SUR O TONINO;37069,9;62487,53
Reference after state of alarm;06/08/2019;WHB-BACALADILLA;8145,78;5142,71
Reference after state of alarm;07/08/2019;ANE-BOQUERON;48971,7;30486,41
Reference after state of alarm;07/08/2019;ARA-GAMBA ROJA O RAYADO;10902,79;332,13
Reference after state of alarm;07/08/2019;BLT-MELVA;60,64;34,85
Reference after state of alarm;07/08/2019;BON-BONITO O BONITO DEL SUR;2291,95;1057,53
Reference after state of alarm;07/08/2019;CET-ACEDIA;4491,27;387,32
Reference after state of alarm;07/08/2019;DPS-GAMBA;179365,35;21749,59
Reference after state of alarm;07/08/2019;FOR-BROTOLA DE ROCA;1004,58;158
Reference after state of alarm;07/08/2019;HMM-JUREL BLANCO;4589,57;15151,59
Reference after state of alarm;07/08/2019;HMY-JURELA O JUREL DORADO;92,89;33,8
Reference after state of alarm;07/08/2019;HOM-JUREL;4110,37;7349,11
Reference after state of alarm;07/08/2019;JAA-JUREL NEGRO;1,8;3,6
Reference after state of alarm;07/08/2019;LTA-BACORETA;259,81;113,82
Reference after state of alarm;07/08/2019;MAC-CABALLA;28,79;18,25
Reference after state of alarm;07/08/2019;MGR-CORVINA;24340,85;3053,75
Reference after state of alarm;07/08/2019;NEP-CIGALA;30257,12;1985,22
Reference after state of alarm;07/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;112218,46;19686,71
Reference after state of alarm;07/08/2019;PIL-SARDINA;76497,61;27423,41
Reference after state of alarm;07/08/2019;RSE-CABRACHO;502,13;20,55
Reference after state of alarm;07/08/2019;SBR-BESUGO DE LA PINTA O VORAZ;804,04;26,04
Reference after state of alarm;07/08/2019;VMA-CABALLA DEL SUR O TONINO;31533,41;53634,59
Reference after state of alarm;07/08/2019;WHB-BACALADILLA;12957,62;7067,29
Reference after state of alarm;08/08/2019;ANE-BOQUERON;58513,91;51858,89
Reference after state of alarm;08/08/2019;ARA-GAMBA ROJA O RAYADO;15441,82;424,76
Reference after state of alarm;08/08/2019;BLT-MELVA;43,52;17,13
Reference after state of alarm;08/08/2019;BON-BONITO O BONITO DEL SUR;2729,82;1240,32
Reference after state of alarm;08/08/2019;CET-ACEDIA;4943,18;416,52
Reference after state of alarm;08/08/2019;DPS-GAMBA;88004,74;7429,72
Reference after state of alarm;08/08/2019;FOR-BROTOLA DE ROCA;665,8;121
Reference after state of alarm;08/08/2019;FRZ-MELVAS;2,72;1,65
Reference after state of alarm;08/08/2019;HMM-JUREL BLANCO;1667,8;3176,64
Reference after state of alarm;08/08/2019;HMY-JURELA O JUREL DORADO;120,46;35,72
Reference after state of alarm;08/08/2019;HOM-JUREL;3846,46;4511,73
Reference after state of alarm;08/08/2019;JAA-JUREL NEGRO;13,95;4,5
Reference after state of alarm;08/08/2019;LTA-BACORETA;335,77;153,23
Reference after state of alarm;08/08/2019;MAC-CABALLA;62,92;31,15
Reference after state of alarm;08/08/2019;MGR-CORVINA;20039,3;2472,56
Reference after state of alarm;08/08/2019;NEP-CIGALA;28969,08;1824,04
Reference after state of alarm;08/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;102063,94;17686,85
Reference after state of alarm;08/08/2019;PIL-SARDINA;104636,37;38287,33
Reference after state of alarm;08/08/2019;RSE-CABRACHO;132,45;5,7
Reference after state of alarm;08/08/2019;SBR-BESUGO DE LA PINTA O VORAZ;2487,01;112,05
Reference after state of alarm;08/08/2019;VMA-CABALLA DEL SUR O TONINO;29022,49;47056,25
Reference after state of alarm;08/08/2019;WHB-BACALADILLA;18436,66;12979,6
Reference after state of alarm;09/08/2019;ANE-BOQUERON;14165,34;4142,41
Reference after state of alarm;09/08/2019;ARA-GAMBA ROJA O RAYADO;4744,4;150,75
Reference after state of alarm;09/08/2019;BOG-BOGA;134,4;48
Reference after state of alarm;09/08/2019;BON-BONITO O BONITO DEL SUR;1620,55;1039,01
Reference after state of alarm;09/08/2019;CET-ACEDIA;5394,73;500,4
Reference after state of alarm;09/08/2019;DPS-GAMBA;67539,49;5024,7
Reference after state of alarm;09/08/2019;FOR-BROTOLA DE ROCA;874,12;159,95
Reference after state of alarm;09/08/2019;HMM-JUREL BLANCO;564,64;645,85
Reference after state of alarm;09/08/2019;HMY-JURELA O JUREL DORADO;184,56;34,2
Reference after state of alarm;09/08/2019;HOM-JUREL;6640,13;3974,33
Reference after state of alarm;09/08/2019;JAA-JUREL NEGRO;189,2;75,32
Reference after state of alarm;09/08/2019;LTA-BACORETA;654,42;561,28
Reference after state of alarm;09/08/2019;MAC-CABALLA;139,39;54,09
Reference after state of alarm;09/08/2019;MGR-CORVINA;21122,91;2579,97
Reference after state of alarm;09/08/2019;NEP-CIGALA;29640,15;1954,41
Reference after state of alarm;09/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;83694,71;15001,59
Reference after state of alarm;09/08/2019;PIL-SARDINA;195590,39;48749,87
Reference after state of alarm;09/08/2019;RSE-CABRACHO;236,68;11,35
Reference after state of alarm;09/08/2019;SBR-BESUGO DE LA PINTA O VORAZ;3587,61;143,12
Reference after state of alarm;09/08/2019;VMA-CABALLA DEL SUR O TONINO;4435,03;4020,92
Reference after state of alarm;09/08/2019;WHB-BACALADILLA;5259,13;4726,29
Reference after state of alarm;10/08/2019;BON-BONITO O BONITO DEL SUR;33,94;7,92
Reference after state of alarm;10/08/2019;DPS-GAMBA;2675,68;188,8
Reference after state of alarm;10/08/2019;HOM-JUREL;12,87;31,78
Reference after state of alarm;10/08/2019;MGR-CORVINA;19,28;3,78
Reference after state of alarm;10/08/2019;NEP-CIGALA;31,73;2,34
Reference after state of alarm;10/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;5033,68;667,85
Reference after state of alarm;10/08/2019;WHB-BACALADILLA;14,77;47,94
Reference after state of alarm;12/08/2019;ANE-BOQUERON;12436,4;2106,3
Reference after state of alarm;12/08/2019;ARA-GAMBA ROJA O RAYADO;33319,04;1109,34
Reference after state of alarm;12/08/2019;BFT-ATUN ROJO;578,1;47
Reference after state of alarm;12/08/2019;BOG-BOGA;4,47;20,67
Reference after state of alarm;12/08/2019;BON-BONITO O BONITO DEL SUR;297,35;100,1
Reference after state of alarm;12/08/2019;CET-ACEDIA;2045;159,08
Reference after state of alarm;12/08/2019;DPS-GAMBA;82984,82;5988,63
Reference after state of alarm;12/08/2019;FOR-BROTOLA DE ROCA;898,84;124,2
Reference after state of alarm;12/08/2019;HMM-JUREL BLANCO;26,54;34,4
Reference after state of alarm;12/08/2019;HMY-JURELA O JUREL DORADO;33,29;5,9
Reference after state of alarm;12/08/2019;HOM-JUREL;8007,42;3077,53
Reference after state of alarm;12/08/2019;JAA-JUREL NEGRO;312,34;578,4
Reference after state of alarm;12/08/2019;LTA-BACORETA;12,59;4,85
Reference after state of alarm;12/08/2019;MAC-CABALLA;53,15;19,5
Reference after state of alarm;12/08/2019;MGR-CORVINA;17122,65;1847,24
Reference after state of alarm;12/08/2019;NEP-CIGALA;31748,44;1879,48
Reference after state of alarm;12/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;27347,94;4398,58
Reference after state of alarm;12/08/2019;PIL-SARDINA;165569,14;29135,84
Reference after state of alarm;12/08/2019;RSE-CABRACHO;355,72;14,8
Reference after state of alarm;12/08/2019;SBR-BESUGO DE LA PINTA O VORAZ;2915,08;137,62
Reference after state of alarm;12/08/2019;VMA-CABALLA DEL SUR O TONINO;17510,43;30032,28
Reference after state of alarm;12/08/2019;WHB-BACALADILLA;32596,3;22825,62
Reference after state of alarm;13/08/2019;ANE-BOQUERON;28146,24;6089,05
Reference after state of alarm;13/08/2019;ARA-GAMBA ROJA O RAYADO;3146,36;83,06
Reference after state of alarm;13/08/2019;BFT-ATUN ROJO;636;53
Reference after state of alarm;13/08/2019;BON-BONITO O BONITO DEL SUR;2723,31;1300,49
Reference after state of alarm;13/08/2019;CET-ACEDIA;4566,84;326,99
Reference after state of alarm;13/08/2019;DPS-GAMBA;252268,08;30688,55
Reference after state of alarm;13/08/2019;FOR-BROTOLA DE ROCA;1310,69;213
Reference after state of alarm;13/08/2019;HMM-JUREL BLANCO;259,22;194,01
Reference after state of alarm;13/08/2019;HMY-JURELA O JUREL DORADO;171,91;45,7
Reference after state of alarm;13/08/2019;HOM-JUREL;8250,83;3339,39
Reference after state of alarm;13/08/2019;JAA-JUREL NEGRO;64,98;43,08
Reference after state of alarm;13/08/2019;LTA-BACORETA;19,61;5,85
Reference after state of alarm;13/08/2019;MAC-CABALLA;161,81;59,32
Reference after state of alarm;13/08/2019;MGR-CORVINA;12585,79;1247,41
Reference after state of alarm;13/08/2019;NEP-CIGALA;29726,61;1802,43
Reference after state of alarm;13/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;105436,64;17933,31
Reference after state of alarm;13/08/2019;PIL-SARDINA;106146,73;29856,03
Reference after state of alarm;13/08/2019;RSE-CABRACHO;254,57;10,65
Reference after state of alarm;13/08/2019;VMA-CABALLA DEL SUR O TONINO;50854,06;109575,99
Reference after state of alarm;13/08/2019;WHB-BACALADILLA;6575,39;3878,71
Reference after state of alarm;14/08/2019;ANE-BOQUERON;26459,3;10968,89
Reference after state of alarm;14/08/2019;ARA-GAMBA ROJA O RAYADO;12293,46;308,9
Reference after state of alarm;14/08/2019;BON-BONITO O BONITO DEL SUR;3044,15;2730,42
Reference after state of alarm;14/08/2019;CET-ACEDIA;6990,62;514,14
Reference after state of alarm;14/08/2019;DPS-GAMBA;60613,39;5680,49
Reference after state of alarm;14/08/2019;FOR-BROTOLA DE ROCA;287,11;88,11
Reference after state of alarm;14/08/2019;HMM-JUREL BLANCO;26,11;47,75
Reference after state of alarm;14/08/2019;HMY-JURELA O JUREL DORADO;250,41;66,03
Reference after state of alarm;14/08/2019;HOM-JUREL;6922,89;5893,26
Reference after state of alarm;14/08/2019;JAA-JUREL NEGRO;15,29;84,96
Reference after state of alarm;14/08/2019;LTA-BACORETA;347,93;166,75
Reference after state of alarm;14/08/2019;MAC-CABALLA;39,28;21,2
Reference after state of alarm;14/08/2019;MGR-CORVINA;13535,71;1451,29
Reference after state of alarm;14/08/2019;NEP-CIGALA;21554,28;1370,05
Reference after state of alarm;14/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;94563,09;16454,89
Reference after state of alarm;14/08/2019;PIL-SARDINA;69517,3;17676,63
Reference after state of alarm;14/08/2019;SBR-BESUGO DE LA PINTA O VORAZ;795,55;70,4
Reference after state of alarm;14/08/2019;VMA-CABALLA DEL SUR O TONINO;50781,14;123945,08
Reference after state of alarm;14/08/2019;WHB-BACALADILLA;2362,81;1833,82
Reference after state of alarm;15/08/2019;ANE-BOQUERON;15400,95;4073,47
Reference after state of alarm;15/08/2019;ARA-GAMBA ROJA O RAYADO;22369,49;666,91
Reference after state of alarm;15/08/2019;BOG-BOGA;0,8;7,24
Reference after state of alarm;15/08/2019;BON-BONITO O BONITO DEL SUR;3936,66;1488,71
Reference after state of alarm;15/08/2019;CET-ACEDIA;1454,3;112,67
Reference after state of alarm;15/08/2019;DPS-GAMBA;59691,01;4338,9
Reference after state of alarm;15/08/2019;FOR-BROTOLA DE ROCA;169,69;43,05
Reference after state of alarm;15/08/2019;HMM-JUREL BLANCO;4111,31;2785,6
Reference after state of alarm;15/08/2019;HMY-JURELA O JUREL DORADO;48,1;14,6
Reference after state of alarm;15/08/2019;HOM-JUREL;10536,81;5964,04
Reference after state of alarm;15/08/2019;JAA-JUREL NEGRO;17,71;29,52
Reference after state of alarm;15/08/2019;LTA-BACORETA;10,35;3,45
Reference after state of alarm;15/08/2019;MAC-CABALLA;312,28;232,45
Reference after state of alarm;15/08/2019;MGR-CORVINA;5279,8;494,94
Reference after state of alarm;15/08/2019;NEP-CIGALA;39547,32;2121,96
Reference after state of alarm;15/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;38734,35;7381,54
Reference after state of alarm;15/08/2019;PIL-SARDINA;152162,39;49142,75
Reference after state of alarm;15/08/2019;RSE-CABRACHO;4,01;0,45
Reference after state of alarm;15/08/2019;SWO-PEZ ESPADA O EMPERADOR;33696,5;5391
Reference after state of alarm;15/08/2019;VMA-CABALLA DEL SUR O TONINO;56390,69;62709,03
Reference after state of alarm;15/08/2019;WHB-BACALADILLA;10066,17;9363,84
Reference after state of alarm;16/08/2019;ANE-BOQUERON;4940,55;914,49
Reference after state of alarm;16/08/2019;ARA-GAMBA ROJA O RAYADO;1664,83;43,06
Reference after state of alarm;16/08/2019;BFT-ATUN ROJO;730;73
Reference after state of alarm;16/08/2019;BON-BONITO O BONITO DEL SUR;2496;2569,66
Reference after state of alarm;16/08/2019;CET-ACEDIA;5948,24;514,08
Reference after state of alarm;16/08/2019;DPS-GAMBA;75209,84;5795,92
Reference after state of alarm;16/08/2019;FOR-BROTOLA DE ROCA;694,96;132,29
Reference after state of alarm;16/08/2019;HMM-JUREL BLANCO;874,68;973,02
Reference after state of alarm;16/08/2019;HMY-JURELA O JUREL DORADO;149,17;50,28
Reference after state of alarm;16/08/2019;HOM-JUREL;2492,16;1473,92
Reference after state of alarm;16/08/2019;JAA-JUREL NEGRO;48,54;109,65
Reference after state of alarm;16/08/2019;LTA-BACORETA;1084,49;1265,02
Reference after state of alarm;16/08/2019;MAC-CABALLA;34,44;15,2
Reference after state of alarm;16/08/2019;MGR-CORVINA;19301,55;1997,44
Reference after state of alarm;16/08/2019;NEP-CIGALA;26982,1;1966,8
Reference after state of alarm;16/08/2019;OCC-PULPO DE ROCA O PULPO ROQUERO;95924,26;15809,78
Reference after state of alarm;16/08/2019;PIL-SARDINA;149853,58;71512,93
Reference after state of alarm;16/08/2019;RSE-CABRACHO;69,12;2,7
Reference after state of alarm;16/08/2019;SBR-BESUGO DE LA PINTA O VORAZ;732,11;27,4
Reference after state of alarm;16/08/2019;VMA-CABALLA DEL SUR O TONINO;29715,66;64499,35
Reference after state of alarm;16/08/2019;WHB-BACALADILLA;2314,18;3232,39
Reference after state of alarm;17/08/2019;BON-BONITO O BONITO DEL SUR;107,61;122,04
Reference after state of alarm;17/08/2019;CET-ACEDIA;16,64;1,3
Reference after state of alarm;17/08/2019;DPS-GAMBA;15,18;2,2
Reference after state of alarm;17/08/2019;HOM-JUREL;5,26;14,7
