Covid;date;specie;euros;kgs
After state of alarm;15/10/2020;WHB-BACALADILLA;17,37;5,2
After state of alarm;16/10/2020;ANE-BOQUERON;5266,03;7770,62
After state of alarm;16/10/2020;ARA-GAMBA ROJA O RAYADO;19317,52;487,03
After state of alarm;16/10/2020;BFT-ATUN ROJO;16347,4;1910
After state of alarm;16/10/2020;BLT-MELVA;19,63;6,8
After state of alarm;16/10/2020;BOG-BOGA;1231,27;4924,3
After state of alarm;16/10/2020;BON-BONITO O BONITO DEL SUR;1576,51;374,05
After state of alarm;16/10/2020;DPS-GAMBA;30088,92;2511,26
After state of alarm;16/10/2020;FOR-BROTOLA DE ROCA;38,12;8,94
After state of alarm;16/10/2020;FRZ-MELVAS;57,93;17,38
After state of alarm;16/10/2020;HMM-JUREL BLANCO;1540,5;2805,92
After state of alarm;16/10/2020;HMY-JURELA O JUREL DORADO;1,45;1,58
After state of alarm;16/10/2020;HOM-JUREL;3202,52;4512,41
After state of alarm;16/10/2020;KTT-CORRUCO O LANGOSTILLO;28741,3;30254
After state of alarm;16/10/2020;LTA-BACORETA;125,99;44,9
After state of alarm;16/10/2020;MAC-CABALLA;2,08;0,84
After state of alarm;16/10/2020;MGR-CORVINA;37,91;7,62
After state of alarm;16/10/2020;NEP-CIGALA;2990,89;71,91
After state of alarm;16/10/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;18238,35;2890,11
After state of alarm;16/10/2020;PIL-SARDINA;7747,69;4379
After state of alarm;16/10/2020;RSE-CABRACHO;381,25;37,21
After state of alarm;16/10/2020;SAA-ALACHA;4187,22;15211,09
After state of alarm;16/10/2020;SBR-BESUGO DE LA PINTA O VORAZ;129,59;4,06
After state of alarm;16/10/2020;SWO-PEZ ESPADA O EMPERADOR;542,1;77
After state of alarm;16/10/2020;VMA-CABALLA DEL SUR O TONINO;2653,89;8402,38
After state of alarm;16/10/2020;WHB-BACALADILLA;27,7;10,11
After state of alarm;17/10/2020;FOR-BROTOLA DE ROCA;38,4;6,4
After state of alarm;17/10/2020;HMM-JUREL BLANCO;418,83;229,2
After state of alarm;17/10/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;51,03;8,1
After state of alarm;17/10/2020;RSE-CABRACHO;1554;111
After state of alarm;18/10/2020;BLT-MELVA;468;400
After state of alarm;18/10/2020;LTA-BACORETA;3225;4300
After state of alarm;19/10/2020;ANE-BOQUERON;799,38;397,8
After state of alarm;19/10/2020;ARA-GAMBA ROJA O RAYADO;31448,12;786,2
After state of alarm;19/10/2020;BFT-ATUN ROJO;10462;1204
After state of alarm;19/10/2020;BOG-BOGA;294,46;1384,1
After state of alarm;19/10/2020;BON-BONITO O BONITO DEL SUR;819,73;193,36
After state of alarm;19/10/2020;DPS-GAMBA;29368,62;2654,69
After state of alarm;19/10/2020;FRZ-MELVAS;10,85;3,1
After state of alarm;19/10/2020;HMM-JUREL BLANCO;3778,31;5588,93
After state of alarm;19/10/2020;HMY-JURELA O JUREL DORADO;127,31;44,53
After state of alarm;19/10/2020;HOM-JUREL;3954,77;5215,19
After state of alarm;19/10/2020;JAA-JUREL NEGRO;61,96;243,84
After state of alarm;19/10/2020;LTA-BACORETA;242,63;102,57
After state of alarm;19/10/2020;MAC-CABALLA;7,08;12,42
After state of alarm;19/10/2020;MGR-CORVINA;64,65;11,99
After state of alarm;19/10/2020;NEP-CIGALA;2327,72;52,01
After state of alarm;19/10/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;39362,41;6682,33
After state of alarm;19/10/2020;PIL-SARDINA;35462,32;20051,38
After state of alarm;19/10/2020;RSE-CABRACHO;373,43;52,62
After state of alarm;19/10/2020;SAA-ALACHA;1518,57;6011,16
After state of alarm;19/10/2020;SBR-BESUGO DE LA PINTA O VORAZ;197,6;18,8
After state of alarm;19/10/2020;SWO-PEZ ESPADA O EMPERADOR;7958;1156,5
After state of alarm;19/10/2020;VMA-CABALLA DEL SUR O TONINO;6456,13;16765,66
After state of alarm;19/10/2020;WHB-BACALADILLA;124,57;30,62
After state of alarm;20/10/2020;ANE-BOQUERON;1725,93;651,19
After state of alarm;20/10/2020;ARA-GAMBA ROJA O RAYADO;16145,75;470,97
After state of alarm;20/10/2020;BLT-MELVA;1415,61;1188,76
After state of alarm;20/10/2020;BOG-BOGA;500,93;2300,37
After state of alarm;20/10/2020;BON-BONITO O BONITO DEL SUR;577,57;116,13
After state of alarm;20/10/2020;CET-ACEDIA;104,81;5,26
After state of alarm;20/10/2020;DPS-GAMBA;28327,13;2364,38
After state of alarm;20/10/2020;FOR-BROTOLA DE ROCA;115,66;24,28
After state of alarm;20/10/2020;HMM-JUREL BLANCO;5849,95;6540,76
After state of alarm;20/10/2020;HMY-JURELA O JUREL DORADO;140,81;54,97
After state of alarm;20/10/2020;HOM-JUREL;2335,83;3664,73
After state of alarm;20/10/2020;JAA-JUREL NEGRO;17,28;28,8
After state of alarm;20/10/2020;LTA-BACORETA;10911,31;12559,44
After state of alarm;20/10/2020;MAC-CABALLA;14;2
After state of alarm;20/10/2020;MGR-CORVINA;102,04;18,4
After state of alarm;20/10/2020;NEP-CIGALA;882,05;21,02
After state of alarm;20/10/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;32280,98;5688,83
After state of alarm;20/10/2020;PIL-SARDINA;9655,13;4177,58
After state of alarm;20/10/2020;RSE-CABRACHO;412,65;30,17
After state of alarm;20/10/2020;SAA-ALACHA;1797,23;5800,77
After state of alarm;20/10/2020;SBR-BESUGO DE LA PINTA O VORAZ;364,35;20,04
After state of alarm;20/10/2020;SWO-PEZ ESPADA O EMPERADOR;3505,2;502
After state of alarm;20/10/2020;VMA-CABALLA DEL SUR O TONINO;793,98;1281,93
After state of alarm;20/10/2020;WHB-BACALADILLA;67,2;21,7
After state of alarm;21/10/2020;ANE-BOQUERON;2688,7;1977,32
After state of alarm;21/10/2020;ARA-GAMBA ROJA O RAYADO;13630,21;403,99
After state of alarm;21/10/2020;BFT-ATUN ROJO;5294;633
After state of alarm;21/10/2020;BLT-MELVA;602,55;515
After state of alarm;21/10/2020;BOG-BOGA;372,96;2153,22
After state of alarm;21/10/2020;BON-BONITO O BONITO DEL SUR;753,52;163,02
After state of alarm;21/10/2020;CET-ACEDIA;2,66;0,7
After state of alarm;21/10/2020;DPS-GAMBA;22800,71;2034,97
After state of alarm;21/10/2020;FOR-BROTOLA DE ROCA;23,25;2,32
After state of alarm;21/10/2020;HMM-JUREL BLANCO;2535,33;2398,33
After state of alarm;21/10/2020;HMY-JURELA O JUREL DORADO;9,68;2,42
After state of alarm;21/10/2020;HOM-JUREL;3309,39;4456,01
After state of alarm;21/10/2020;JAA-JUREL NEGRO;77,68;156,09
After state of alarm;21/10/2020;KTT-CORRUCO O LANGOSTILLO;25352,65;26687
After state of alarm;21/10/2020;LTA-BACORETA;3631,85;4459,91
After state of alarm;21/10/2020;MGR-CORVINA;92,61;22,17
After state of alarm;21/10/2020;NEP-CIGALA;294,56;6,09
After state of alarm;21/10/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;18998,8;3171,07
After state of alarm;21/10/2020;PIL-SARDINA;10184,65;4703,76
After state of alarm;21/10/2020;RSE-CABRACHO;96,65;10,47
After state of alarm;21/10/2020;SAA-ALACHA;2977,59;11399,19
After state of alarm;21/10/2020;SWO-PEZ ESPADA O EMPERADOR;10739,79;1506
After state of alarm;21/10/2020;VMA-CABALLA DEL SUR O TONINO;2330,21;3130,07
After state of alarm;21/10/2020;WHB-BACALADILLA;60,74;17,39
After state of alarm;22/10/2020;ANE-BOQUERON;4878,5;4298,94
After state of alarm;22/10/2020;ARA-GAMBA ROJA O RAYADO;31100;1028,52
After state of alarm;22/10/2020;BFT-ATUN ROJO;40020,45;4393
After state of alarm;22/10/2020;BLT-MELVA;14,34;9,8
After state of alarm;22/10/2020;BOG-BOGA;1252,62;5007,98
After state of alarm;22/10/2020;BON-BONITO O BONITO DEL SUR;1744,5;555,56
After state of alarm;22/10/2020;DPS-GAMBA;27803,59;2312,23
After state of alarm;22/10/2020;FOR-BROTOLA DE ROCA;117,25;12,98
After state of alarm;22/10/2020;HMM-JUREL BLANCO;7832,94;11166,52
After state of alarm;22/10/2020;HMY-JURELA O JUREL DORADO;78,55;21,58
After state of alarm;22/10/2020;HOM-JUREL;5525,97;5794,16
After state of alarm;22/10/2020;JAA-JUREL NEGRO;113;464,88
After state of alarm;22/10/2020;KTT-CORRUCO O LANGOSTILLO;26585,75;27985
After state of alarm;22/10/2020;LTA-BACORETA;879,41;945,78
After state of alarm;22/10/2020;MGR-CORVINA;57,12;9,16
After state of alarm;22/10/2020;NEP-CIGALA;741,86;15,23
After state of alarm;22/10/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;32950,99;5585
After state of alarm;22/10/2020;PIL-SARDINA;22851,29;8689,63
After state of alarm;22/10/2020;RSE-CABRACHO;206,27;14,09
After state of alarm;22/10/2020;SAA-ALACHA;3188,8;11335,47
After state of alarm;22/10/2020;SBR-BESUGO DE LA PINTA O VORAZ;365,9;33,9
After state of alarm;22/10/2020;SWO-PEZ ESPADA O EMPERADOR;24066,4;3352
After state of alarm;22/10/2020;VMA-CABALLA DEL SUR O TONINO;19460,26;33550,69
After state of alarm;22/10/2020;WHB-BACALADILLA;17,06;4,74
After state of alarm;23/10/2020;ARA-GAMBA ROJA O RAYADO;16426,72;490,39
After state of alarm;23/10/2020;BFT-ATUN ROJO;27634,5;3217
After state of alarm;23/10/2020;BLT-MELVA;56,9;43,94
After state of alarm;23/10/2020;BOG-BOGA;14,59;49,92
After state of alarm;23/10/2020;BON-BONITO O BONITO DEL SUR;1920,63;558,7
After state of alarm;23/10/2020;DPS-GAMBA;28657,21;2155,37
After state of alarm;23/10/2020;FOR-BROTOLA DE ROCA;274,26;40,93
After state of alarm;23/10/2020;HMM-JUREL BLANCO;5158,71;6884,73
After state of alarm;23/10/2020;HOM-JUREL;4132,46;5598,31
After state of alarm;23/10/2020;KTT-CORRUCO O LANGOSTILLO;27512;28960
After state of alarm;23/10/2020;LTA-BACORETA;217,18;127,71
After state of alarm;23/10/2020;MGR-CORVINA;69,74;12,45
After state of alarm;23/10/2020;NEP-CIGALA;1672,43;35,87
After state of alarm;23/10/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;25602,54;4653,18
After state of alarm;23/10/2020;PIL-SARDINA;19092,7;13668,2
After state of alarm;23/10/2020;RSE-CABRACHO;3649,08;260,69
After state of alarm;23/10/2020;SAA-ALACHA;360,93;1228,81
After state of alarm;23/10/2020;SBR-BESUGO DE LA PINTA O VORAZ;362,2;19,28
After state of alarm;23/10/2020;SWO-PEZ ESPADA O EMPERADOR;8718;1453
After state of alarm;23/10/2020;VMA-CABALLA DEL SUR O TONINO;7344,57;13754,21
After state of alarm;23/10/2020;WHB-BACALADILLA;9,43;5,21
After state of alarm;24/10/2020;LTA-BACORETA;11;11
After state of alarm;24/10/2020;SWO-PEZ ESPADA O EMPERADOR;12284,6;1734,5
State of alarm 2;26/10/2020;ANE-BOQUERON;2028,72;483,84
State of alarm 2;26/10/2020;ARA-GAMBA ROJA O RAYADO;36124,23;971,08
State of alarm 2;26/10/2020;BFT-ATUN ROJO;27835,85;3279
State of alarm 2;26/10/2020;BLT-MELVA;435,86;370,82
State of alarm 2;26/10/2020;BOG-BOGA;58,93;496,12
State of alarm 2;26/10/2020;BON-BONITO O BONITO DEL SUR;935,76;224,78
State of alarm 2;26/10/2020;DPS-GAMBA;23732,39;1901,46
State of alarm 2;26/10/2020;FOR-BROTOLA DE ROCA;989,18;138,4
State of alarm 2;26/10/2020;HMM-JUREL BLANCO;2319,2;1566,16
State of alarm 2;26/10/2020;HOM-JUREL;3188,44;2763,13
State of alarm 2;26/10/2020;JAA-JUREL NEGRO;50,03;91,52
State of alarm 2;26/10/2020;KTT-CORRUCO O LANGOSTILLO;28044,95;29521
State of alarm 2;26/10/2020;LTA-BACORETA;11444,86;13036,82
State of alarm 2;26/10/2020;MAC-CABALLA;31,1;15,8
State of alarm 2;26/10/2020;MGR-CORVINA;50,95;10,55
State of alarm 2;26/10/2020;NEP-CIGALA;754,25;15,14
State of alarm 2;26/10/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;25069,69;4229,78
State of alarm 2;26/10/2020;PIL-SARDINA;3676;1214,36
State of alarm 2;26/10/2020;RSE-CABRACHO;930,9;64,72
State of alarm 2;26/10/2020;SAA-ALACHA;1634,02;2558,26
State of alarm 2;26/10/2020;SWO-PEZ ESPADA O EMPERADOR;15780;2527,5
State of alarm 2;26/10/2020;VMA-CABALLA DEL SUR O TONINO;810,37;1150,37
State of alarm 2;26/10/2020;WHB-BACALADILLA;28,79;6,94
State of alarm 2;27/10/2020;ANE-BOQUERON;21806,51;10095,39
State of alarm 2;27/10/2020;ARA-GAMBA ROJA O RAYADO;14465,71;435,18
State of alarm 2;27/10/2020;BFT-ATUN ROJO;19168,7;2215
State of alarm 2;27/10/2020;BLT-MELVA;23,19;26,58
State of alarm 2;27/10/2020;BOG-BOGA;3393,91;13579,01
State of alarm 2;27/10/2020;BON-BONITO O BONITO DEL SUR;1847,08;376,03
State of alarm 2;27/10/2020;CET-ACEDIA;9,79;1,02
State of alarm 2;27/10/2020;DPS-GAMBA;27882,66;2534,57
State of alarm 2;27/10/2020;FOR-BROTOLA DE ROCA;563,4;84,88
State of alarm 2;27/10/2020;FRZ-MELVAS;55,79;16,06
State of alarm 2;27/10/2020;HMM-JUREL BLANCO;6040,78;5170,51
State of alarm 2;27/10/2020;HMY-JURELA O JUREL DORADO;13,82;2,55
State of alarm 2;27/10/2020;HOM-JUREL;14136,35;30432,79
State of alarm 2;27/10/2020;JAA-JUREL NEGRO;5164,35;20575,8
State of alarm 2;27/10/2020;KTT-CORRUCO O LANGOSTILLO;29276,15;30817
State of alarm 2;27/10/2020;LTA-BACORETA;253,37;277,21
State of alarm 2;27/10/2020;MAC-CABALLA;7,07;5,42
State of alarm 2;27/10/2020;MGR-CORVINA;268,85;69,44
State of alarm 2;27/10/2020;NEP-CIGALA;1618,59;36,19
State of alarm 2;27/10/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;30631,9;5288,02
State of alarm 2;27/10/2020;PIL-SARDINA;3997,14;4303,98
State of alarm 2;27/10/2020;RSE-CABRACHO;295,33;22,49
State of alarm 2;27/10/2020;SAA-ALACHA;1137,95;4080,84
State of alarm 2;27/10/2020;VMA-CABALLA DEL SUR O TONINO;9628,93;22357,4
State of alarm 2;27/10/2020;WHB-BACALADILLA;33,65;8,54
State of alarm 2;28/10/2020;ANE-BOQUERON;2312,31;600,6
State of alarm 2;28/10/2020;ARA-GAMBA ROJA O RAYADO;13902,25;398,64
State of alarm 2;28/10/2020;BFT-ATUN ROJO;26250,7;3052
State of alarm 2;28/10/2020;BLT-MELVA;564,25;484,7
State of alarm 2;28/10/2020;BOG-BOGA;1044,75;4179
State of alarm 2;28/10/2020;BON-BONITO O BONITO DEL SUR;3013,1;753,82
State of alarm 2;28/10/2020;DPS-GAMBA;23822,9;2214,15
State of alarm 2;28/10/2020;FOR-BROTOLA DE ROCA;386,38;59,9
State of alarm 2;28/10/2020;FRZ-MELVAS;15,24;6,04
State of alarm 2;28/10/2020;HMM-JUREL BLANCO;9599,36;11123,04
State of alarm 2;28/10/2020;HMY-JURELA O JUREL DORADO;39,95;12,92
State of alarm 2;28/10/2020;HOM-JUREL;12147,16;40130,44
State of alarm 2;28/10/2020;JAA-JUREL NEGRO;69,15;230,5
State of alarm 2;28/10/2020;KTT-CORRUCO O LANGOSTILLO;28894,25;30415
State of alarm 2;28/10/2020;LTA-BACORETA;4545,18;6035,6
State of alarm 2;28/10/2020;MAC-CABALLA;50,33;38,79
State of alarm 2;28/10/2020;MGR-CORVINA;106,71;26,17
State of alarm 2;28/10/2020;NEP-CIGALA;3332,76;75,99
State of alarm 2;28/10/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;27027,03;4625,78
State of alarm 2;28/10/2020;PIL-SARDINA;14676,56;23942,23
State of alarm 2;28/10/2020;RSE-CABRACHO;243,07;36,61
State of alarm 2;28/10/2020;SAA-ALACHA;3511,74;11918,6
State of alarm 2;28/10/2020;SBR-BESUGO DE LA PINTA O VORAZ;2114,18;138
State of alarm 2;28/10/2020;VMA-CABALLA DEL SUR O TONINO;8927,65;19614,53
State of alarm 2;28/10/2020;WHB-BACALADILLA;52,45;15
State of alarm 2;29/10/2020;ANE-BOQUERON;2484,82;5160,82
State of alarm 2;29/10/2020;ARA-GAMBA ROJA O RAYADO;14252,27;372,62
State of alarm 2;29/10/2020;BFT-ATUN ROJO;544,5;60,5
State of alarm 2;29/10/2020;BLT-MELVA;16,44;9,18
State of alarm 2;29/10/2020;BOG-BOGA;1615,13;6470,91
State of alarm 2;29/10/2020;BON-BONITO O BONITO DEL SUR;2912,45;791,7
State of alarm 2;29/10/2020;DPS-GAMBA;25536,09;2150,28
State of alarm 2;29/10/2020;FOR-BROTOLA DE ROCA;535,71;79,5
State of alarm 2;29/10/2020;FRZ-MELVAS;9,32;4,78
State of alarm 2;29/10/2020;HMM-JUREL BLANCO;4949,26;4599,32
State of alarm 2;29/10/2020;HMY-JURELA O JUREL DORADO;88,08;18,81
State of alarm 2;29/10/2020;HOM-JUREL;1510,64;1584,31
State of alarm 2;29/10/2020;JAA-JUREL NEGRO;103,2;516
State of alarm 2;29/10/2020;KTT-CORRUCO O LANGOSTILLO;11622,3;12234
State of alarm 2;29/10/2020;LTA-BACORETA;344,87;215,91
State of alarm 2;29/10/2020;MAC-CABALLA;47,13;57,3
State of alarm 2;29/10/2020;MGR-CORVINA;125,71;35,1
State of alarm 2;29/10/2020;NEP-CIGALA;4537,48;105,24
State of alarm 2;29/10/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;25064,46;4248,72
State of alarm 2;29/10/2020;PIL-SARDINA;234,59;195,18
State of alarm 2;29/10/2020;RSE-CABRACHO;4606,29;353,4
State of alarm 2;29/10/2020;SAA-ALACHA;9786,3;33639,29
State of alarm 2;29/10/2020;SBR-BESUGO DE LA PINTA O VORAZ;2712,16;180,76
State of alarm 2;29/10/2020;SWO-PEZ ESPADA O EMPERADOR;4509,25;655,5
State of alarm 2;29/10/2020;VMA-CABALLA DEL SUR O TONINO;3257,19;8022,25
State of alarm 2;29/10/2020;WHB-BACALADILLA;73,92;25,71
State of alarm 2;30/10/2020;ANE-BOQUERON;782,8;462,56
State of alarm 2;30/10/2020;ARA-GAMBA ROJA O RAYADO;32616,86;952,53
State of alarm 2;30/10/2020;BFT-ATUN ROJO;1335,45;127,5
State of alarm 2;30/10/2020;BLT-MELVA;27,38;11,66
State of alarm 2;30/10/2020;BOG-BOGA;94,64;389,1
State of alarm 2;30/10/2020;BON-BONITO O BONITO DEL SUR;1078,67;329,26
State of alarm 2;30/10/2020;DPS-GAMBA;23454,7;1752
State of alarm 2;30/10/2020;FOR-BROTOLA DE ROCA;46,5;5,88
State of alarm 2;30/10/2020;HMM-JUREL BLANCO;3110,62;2758,99
State of alarm 2;30/10/2020;HMY-JURELA O JUREL DORADO;5,25;1,75
State of alarm 2;30/10/2020;HOM-JUREL;1800,44;1589,3
State of alarm 2;30/10/2020;JAA-JUREL NEGRO;12,2;21,4
State of alarm 2;30/10/2020;LTA-BACORETA;169,94;122,25
State of alarm 2;30/10/2020;MAC-CABALLA;2,01;3,52
State of alarm 2;30/10/2020;MGR-CORVINA;60,05;14,92
State of alarm 2;30/10/2020;NEP-CIGALA;2486,55;61,01
State of alarm 2;30/10/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;18690,5;3328,38
State of alarm 2;30/10/2020;PIL-SARDINA;1171,63;729,96
State of alarm 2;30/10/2020;RSE-CABRACHO;1397,77;102,3
State of alarm 2;30/10/2020;SAA-ALACHA;327,69;1092,4
State of alarm 2;30/10/2020;SBR-BESUGO DE LA PINTA O VORAZ;2404,54;146,24
State of alarm 2;30/10/2020;SWO-PEZ ESPADA O EMPERADOR;1480,5;211,5
State of alarm 2;30/10/2020;VMA-CABALLA DEL SUR O TONINO;538,69;1143,32
State of alarm 2;30/10/2020;WHB-BACALADILLA;23,38;7,1
State of alarm 2;01/11/2020;SWO-PEZ ESPADA O EMPERADOR;4931;714,5
State of alarm 2;02/11/2020;ANE-BOQUERON;4689,84;12806,07
State of alarm 2;02/11/2020;ARA-GAMBA ROJA O RAYADO;14143,41;393,14
State of alarm 2;02/11/2020;BFT-ATUN ROJO;23128,45;2645
State of alarm 2;02/11/2020;BLT-MELVA;646,52;564,88
State of alarm 2;02/11/2020;BOG-BOGA;1777;7108
State of alarm 2;02/11/2020;BON-BONITO O BONITO DEL SUR;1499,42;364,29
State of alarm 2;02/11/2020;DPS-GAMBA;24135,45;2168,08
State of alarm 2;02/11/2020;FOR-BROTOLA DE ROCA;165,54;24,8
State of alarm 2;02/11/2020;FRZ-MELVAS;96,52;31,54
State of alarm 2;02/11/2020;HMM-JUREL BLANCO;1752,8;1770,06
State of alarm 2;02/11/2020;HMY-JURELA O JUREL DORADO;47,67;10,84
State of alarm 2;02/11/2020;HOM-JUREL;11499,9;8428,95
State of alarm 2;02/11/2020;LTA-BACORETA;7203,56;8819,17
State of alarm 2;02/11/2020;MAC-CABALLA;8,35;1,74
State of alarm 2;02/11/2020;MGR-CORVINA;176,15;36,02
State of alarm 2;02/11/2020;NEP-CIGALA;3175,37;83,39
State of alarm 2;02/11/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;31580,99;5375,23
State of alarm 2;02/11/2020;PIL-SARDINA;44005,25;15285,5
State of alarm 2;02/11/2020;RSE-CABRACHO;383,28;41,88
State of alarm 2;02/11/2020;SAA-ALACHA;2174,19;7501,99
State of alarm 2;02/11/2020;SBR-BESUGO DE LA PINTA O VORAZ;1052,4;175,4
State of alarm 2;02/11/2020;SWO-PEZ ESPADA O EMPERADOR;29491,01;4668
State of alarm 2;02/11/2020;VMA-CABALLA DEL SUR O TONINO;8266,9;14443,38
State of alarm 2;02/11/2020;WHB-BACALADILLA;110,26;27,49
State of alarm 2;03/11/2020;ARA-GAMBA ROJA O RAYADO;14894,23;456,6
State of alarm 2;03/11/2020;BFT-ATUN ROJO;46712,71;5702,5
State of alarm 2;03/11/2020;BLT-MELVA;141,91;98,24
State of alarm 2;03/11/2020;BOG-BOGA;565,1;2264,05
State of alarm 2;03/11/2020;BON-BONITO O BONITO DEL SUR;492,8;134,12
State of alarm 2;03/11/2020;DPS-GAMBA;18611,83;1873,58
State of alarm 2;03/11/2020;FOR-BROTOLA DE ROCA;61,42;9,52
State of alarm 2;03/11/2020;HMM-JUREL BLANCO;8019,1;8591,81
State of alarm 2;03/11/2020;HMY-JURELA O JUREL DORADO;25,18;5,22
State of alarm 2;03/11/2020;HOM-JUREL;6888,45;8026,9
State of alarm 2;03/11/2020;LTA-BACORETA;150,37;116,35
State of alarm 2;03/11/2020;MAC-CABALLA;5,6;1,6
State of alarm 2;03/11/2020;MGR-CORVINA;54,31;11,3
State of alarm 2;03/11/2020;NEP-CIGALA;2337,55;72,68
State of alarm 2;03/11/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;26790,3;4570,54
State of alarm 2;03/11/2020;PIL-SARDINA;4811,09;1911,14
State of alarm 2;03/11/2020;RSE-CABRACHO;510,05;50,3
State of alarm 2;03/11/2020;SAA-ALACHA;2742,89;10037,28
State of alarm 2;03/11/2020;SBR-BESUGO DE LA PINTA O VORAZ;225,53;23,75
State of alarm 2;03/11/2020;SWO-PEZ ESPADA O EMPERADOR;808,88;150
State of alarm 2;03/11/2020;VMA-CABALLA DEL SUR O TONINO;5673,78;12578,18
State of alarm 2;03/11/2020;WHB-BACALADILLA;71,14;22,78
State of alarm 2;04/11/2020;ANE-BOQUERON;6494,96;5398,89
State of alarm 2;04/11/2020;ARA-GAMBA ROJA O RAYADO;14864,86;447,13
State of alarm 2;04/11/2020;BFT-ATUN ROJO;19523,26;2341,5
State of alarm 2;04/11/2020;BLT-MELVA;1158,16;957,1
State of alarm 2;04/11/2020;BOG-BOGA;665,68;2668,02
State of alarm 2;04/11/2020;BON-BONITO O BONITO DEL SUR;1821,77;508,04
State of alarm 2;04/11/2020;CET-ACEDIA;2,94;0,6
State of alarm 2;04/11/2020;DPS-GAMBA;17456,79;1594,08
State of alarm 2;04/11/2020;FOR-BROTOLA DE ROCA;280,24;50,64
State of alarm 2;04/11/2020;FRZ-MELVAS;8,19;3,56
State of alarm 2;04/11/2020;HMM-JUREL BLANCO;5410,18;11863,48
State of alarm 2;04/11/2020;HMY-JURELA O JUREL DORADO;24,71;6,68
State of alarm 2;04/11/2020;HOM-JUREL;12924,63;41922,72
State of alarm 2;04/11/2020;JAA-JUREL NEGRO;1305,8;5139,5
State of alarm 2;04/11/2020;LTA-BACORETA;3087,57;3960,69
State of alarm 2;04/11/2020;MAC-CABALLA;4,26;1,9
State of alarm 2;04/11/2020;MGR-CORVINA;24,1;10,8
State of alarm 2;04/11/2020;NEP-CIGALA;2699,86;78,68
State of alarm 2;04/11/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;23083,99;4204,02
State of alarm 2;04/11/2020;PIL-SARDINA;6266,54;2498,85
State of alarm 2;04/11/2020;RSE-CABRACHO;816,93;75,22
State of alarm 2;04/11/2020;SAA-ALACHA;1907,43;7783,79
State of alarm 2;04/11/2020;SBR-BESUGO DE LA PINTA O VORAZ;194,75;9,18
State of alarm 2;04/11/2020;SWO-PEZ ESPADA O EMPERADOR;5177,93;774
State of alarm 2;04/11/2020;VMA-CABALLA DEL SUR O TONINO;11381,2;37141,52
State of alarm 2;04/11/2020;WHB-BACALADILLA;40,37;13,08
State of alarm 2;05/11/2020;ARA-GAMBA ROJA O RAYADO;19993,82;590,31
State of alarm 2;05/11/2020;BFT-ATUN ROJO;7683;913
State of alarm 2;05/11/2020;BOG-BOGA;108,32;428,24
State of alarm 2;05/11/2020;BON-BONITO O BONITO DEL SUR;158,26;39,98
State of alarm 2;05/11/2020;CET-ACEDIA;8,71;1,76
State of alarm 2;05/11/2020;DPS-GAMBA;11868,86;1062,06
State of alarm 2;05/11/2020;FOR-BROTOLA DE ROCA;112,89;13,6
State of alarm 2;05/11/2020;FRZ-MELVAS;45,8;19,64
State of alarm 2;05/11/2020;HMM-JUREL BLANCO;1169,54;1119,32
State of alarm 2;05/11/2020;HOM-JUREL;6874,49;25643,94
State of alarm 2;05/11/2020;JAA-JUREL NEGRO;39,06;58,3
State of alarm 2;05/11/2020;NEP-CIGALA;74,76;2,3
State of alarm 2;05/11/2020;OCC-PULPO DE ROCA O PULPO ROQUERO;1770,52;256,71
State of alarm 2;05/11/2020;PIL-SARDINA;17258,83;6757,08
State of alarm 2;05/11/2020;RSE-CABRACHO;1340,49;135,58
State of alarm 2;05/11/2020;SAA-ALACHA;48,44;242,22
State of alarm 2;05/11/2020;SBR-BESUGO DE LA PINTA O VORAZ;483,41;33,65
State of alarm 2;05/11/2020;VMA-CABALLA DEL SUR O TONINO;2113,69;1549,35
State of alarm 2;05/11/2020;WHB-BACALADILLA;15,12;2,8
State of alarm 2;06/11/2020;ARA-GAMBA ROJA O RAYADO;12215,99;334,5
State of alarm 2;06/11/2020;BFT-ATUN ROJO;11640;1438
State of alarm 2;06/11/2020;BOG-BOGA;24,61;76,21
State of alarm 2;06/11/2020;BON-BONITO O BONITO DEL SUR;744,05;129,18
State of alarm 2;06/11/2020;CET-ACEDIA;9,66;1,38
State of alarm 2;06/11/2020;DPS-GAMBA;12791,24;984,9
State of alarm 2;06/11/2020;FOR-BROTOLA DE ROCA;70,54;8,24
State of alarm 2;06/11/2020;FRZ-MELVAS;22,94;7,04
State of alarm 2;06/11/2020;HMM-JUREL BLANCO;1666,37;1679,66
